customer_id,customer_name,signup_date,country,segment,age_group
CUST101914,Aina Bin Abdullah,2024-08-21,Thailand,Mainstream,35-44
CUST101915,Suresh Binte Ismail,2025-06-23,Thailand,Budget,18-24
CUST101916,Haziq Nair,2026-04-18,Malaysia,Budget,45-54
CUST101917,Arif Yusof,2025-11-05,Malaysia,Budget,25-34
CUST101918,Nur Aisyah Chong,2026-02-02,Indonesia,Budget,18-24
CUST101919,Nabila Goh,2024-10-04,Singapore,Budget,25-34
CUST101920,Suresh Kaur,2025-12-29,Malaysia,Budget,55+
CUST101921,Divya Rahman,2025-11-11,Indonesia,Mainstream,25-34
CUST101922,Chen Wei Kaur,2025-11-28,Indonesia,Mainstream,45-54
CUST101923,Xin Yi Wong,2026-03-23,Malaysia,Mainstream,35-44
CUST101924,Ravi Binte Ismail,2025-01-06,Singapore,Mainstream,35-44
CUST101925,Ravi Tan,2025-06-04,Singapore,Premium,25-34
CUST101926,Arif Wong,2025-09-14,Malaysia,Premium,18-24
CUST101927,Mei Ling Yusof,2025-10-13,Thailand,Budget,35-44
CUST101928,Jia Xin Tan,2025-03-30,Thailand,Budget,25-34
CUST101929,Priya Lee,2026-05-20,Malaysia,Budget,35-44
CUST101930,Ahmad Nair,2024-09-17,Singapore,Premium,18-24
CUST101931,Siti Nair,2025-06-12,Indonesia,Budget,45-54
CUST101932,Zhi Hao Chua,2026-02-13,Indonesia,Budget,35-44
CUST101933,Ahmad Osman,2025-07-02,Malaysia,Mainstream,35-44
CUST101934,Siti Yusof,2024-11-15,Malaysia,Mainstream,35-44
CUST101935,Wei Ming Lim,2026-03-25,Singapore,Mainstream,25-34
CUST101936,Suresh Kaur,2025-07-12,Indonesia,Mainstream,25-34
CUST101937,Zhi Hao Nair,2025-05-19,Malaysia,Mainstream,18-24
CUST101938,Aina Binte Ismail,2024-12-15,Malaysia,Premium,35-44
CUST101939,Nur Aisyah Tan,2025-06-10,Thailand,Budget,18-24
CUST101940,Suresh Binte Ismail,2025-02-07,Indonesia,Premium,18-24
CUST101941,Divya Lee,2025-01-11,Thailand,Mainstream,18-24
CUST101942,Nur Aisyah Lee,2024-10-17,Malaysia,Budget,25-34
CUST101943,Hui Ling Bin Abdullah,2025-11-08,Malaysia,Premium,35-44
CUST101944,Arif Osman,2025-03-03,Thailand,Premium,35-44
CUST101945,Divya Muthu,2026-01-29,Thailand,Mainstream,25-34
CUST101946,Farhan Binte Ismail,2024-11-20,Thailand,Premium,25-34
CUST101947,Zhi Hao Muthu,2024-09-03,Indonesia,Budget,35-44
CUST101948,Ahmad Tan,2025-12-27,Malaysia,Budget,35-44
CUST101949,Priya Muthu,2025-06-15,Singapore,Budget,45-54
CUST101950,Ahmad Goh,2024-12-06,Malaysia,Premium,45-54
CUST101951,Ahmad Tan,2026-07-10,Thailand,Mainstream,45-54
CUST101952,Suresh Chua,2025-03-02,Malaysia,Premium,45-54
CUST101953,Ravi Goh,2024-12-07,Indonesia,Mainstream,45-54
CUST101954,Nur Aisyah Muthu,2024-11-01,Thailand,Mainstream,35-44
CUST101955,Siti Goh,2026-03-08,Thailand,Budget,35-44
CUST101956,Nur Aisyah Chong,2025-01-23,Thailand,Budget,35-44
CUST101957,Xin Yi Lim,2025-01-02,Malaysia,Mainstream,25-34
CUST101958,Hui Ling Osman,2026-07-27,Malaysia,Mainstream,25-34
CUST101959,Hui Ling Nair,2025-03-02,Thailand,Budget,55+
CUST101960,Chen Wei Nair,2025-04-28,Singapore,Premium,35-44
CUST101961,Mei Ling Lee,2024-08-21,Singapore,Mainstream,18-24
CUST101962,Zhi Hao Chong,2026-06-28,Thailand,Budget,25-34
CUST101963,Ahmad Bin Abdullah,2024-08-24,Indonesia,Premium,25-34
CUST101964,Aina Chua,2025-06-07,Malaysia,Mainstream,25-34
CUST101965,Ravi Lim,2026-01-10,Singapore,Mainstream,35-44
CUST101966,Ravi Yusof,2025-10-20,Malaysia,Budget,35-44
CUST101967,Nur Aisyah Osman,2025-01-16,Thailand,Budget,35-44
CUST101968,Ahmad Kaur,2024-08-01,Malaysia,Budget,18-24
CUST101969,Ravi Kaur,2025-12-10,Malaysia,Mainstream,25-34
CUST101970,Ahmad Rahman,2024-08-10,Malaysia,Mainstream,18-24
CUST101971,Chen Wei Goh,2025-04-26,Thailand,Premium,25-34
CUST101972,Arif Yusof,2026-03-11,Thailand,Premium,35-44
CUST101973,Wei Ming Wong,2025-05-19,Malaysia,Budget,18-24
CUST101974,Nabila Bin Abdullah,2024-12-21,Malaysia,Premium,55+
CUST101975,Jia Xin Binte Ismail,2026-06-20,Singapore,Budget,35-44
CUST101976,Ravi Lee,2026-06-02,Malaysia,Budget,25-34
CUST101977,Divya Goh,2026-07-26,Singapore,Mainstream,25-34
CUST101978,Ahmad Chua,2025-06-08,Malaysia,Premium,18-24
CUST101979,Hui Ling Binte Ismail,2026-06-17,Malaysia,Premium,18-24
CUST101980,Chen Wei Osman,2024-09-17,Singapore,Mainstream,55+
CUST101981,Aina Wong,2026-04-27,Singapore,Budget,35-44
CUST101982,Nur Aisyah Osman,2026-06-07,Singapore,Budget,45-54
CUST101983,Xin Yi Binte Ismail,2026-01-22,Singapore,Budget,35-44
CUST101984,Divya Nair,2025-01-18,Indonesia,Mainstream,45-54
CUST101985,Mei Ling Muthu,2024-10-05,Singapore,Mainstream,45-54
CUST101986,Arif Binte Ismail,2026-01-27,Singapore,Budget,18-24
CUST101987,Hui Ling Yusof,2025-07-16,Thailand,Mainstream,25-34
CUST101988,Zhi Hao Goh,2025-01-11,Singapore,Mainstream,25-34
CUST101989,Ahmad Bin Abdullah,2024-12-25,Thailand,Mainstream,25-34
CUST101990,Mei Ling Lim,2026-04-09,Malaysia,Budget,35-44
CUST101991,Aina Yusof,2024-11-25,Indonesia,Budget,25-34
CUST101992,Suresh Wong,2024-11-03,Malaysia,Mainstream,45-54
CUST101993,Priya Lim,2025-02-08,Singapore,Mainstream,18-24
CUST101994,Farhan Kaur,2025-07-10,Indonesia,Budget,45-54
CUST101995,Xin Yi Chua,2025-10-17,Indonesia,Budget,25-34
CUST101996,Arif Rahman,2024-10-18,Singapore,Premium,18-24
CUST101997,Ahmad Wong,2024-11-06,Indonesia,Mainstream,45-54
CUST101998,Wei Ming Osman,2025-07-16,Malaysia,Budget,25-34
CUST101999,Ravi Kaur,2025-02-03,Thailand,Mainstream,35-44
CUST102000,Priya Osman,2025-10-11,Indonesia,Mainstream,45-54
CUST102001,Wei Ming Lee,2025-02-02,Singapore,Budget,18-24
CUST102002,Haziq Goh,2026-05-25,Thailand,Budget,25-34
CUST102003,Kumar Nair,2024-10-09,Thailand,Premium,18-24
CUST102004,Nur Aisyah Lim,2025-07-18,Indonesia,Mainstream,18-24
CUST102005,Jia Xin Muthu,2025-05-18,Singapore,Budget,55+
CUST102006,Aina Kaur,2026-03-13,Indonesia,Mainstream,45-54
CUST102007,Kumar Bin Abdullah,2025-07-09,Malaysia,Mainstream,25-34
CUST102008,Kumar Bin Abdullah,2026-07-27,Singapore,Mainstream,35-44
CUST102009,Nur Aisyah Yusof,2024-10-18,Thailand,Budget,55+
CUST102010,Arif Tan,2025-01-29,Malaysia,Budget,25-34
CUST102011,Ahmad Rahman,2025-09-01,Thailand,Budget,18-24
CUST102012,Mei Ling Bin Abdullah,2024-11-26,Indonesia,Premium,45-54
CUST102013,Siti Lee,2024-12-14,Singapore,Mainstream,35-44
CUST102014,Aina Lee,2026-05-04,Thailand,Mainstream,25-34
CUST102015,Ahmad Kaur,2026-06-20,Malaysia,Budget,35-44
CUST102016,Kumar Rahman,2026-01-25,Malaysia,Mainstream,25-34
CUST102017,Farhan Tan,2026-07-29,Malaysia,Mainstream,35-44
CUST102018,Aina Nair,2025-06-06,Singapore,Mainstream,35-44
CUST102019,Priya Wong,2025-07-09,Indonesia,Budget,25-34
CUST102020,Priya Nair,2025-07-02,Malaysia,Mainstream,45-54
CUST102021,Xin Yi Lim,2026-06-06,Thailand,Budget,35-44
CUST102022,Farhan Tan,2024-09-27,Thailand,Budget,35-44
CUST102023,Mei Ling Binte Ismail,2024-08-16,Indonesia,Mainstream,35-44
CUST102024,Priya Lee,2025-05-24,Singapore,Budget,25-34
CUST102025,Priya Wong,2026-07-25,Indonesia,Budget,25-34
CUST102026,Xin Yi Osman,2025-10-13,Singapore,Premium,25-34
CUST102027,Wei Ming Wong,2025-02-20,Indonesia,Budget,35-44
CUST102028,Haziq Kaur,2025-01-29,Malaysia,Mainstream,35-44
CUST102029,Siti Chong,2026-02-02,Thailand,Mainstream,25-34
CUST102030,Arif Tan,2024-12-06,Malaysia,Mainstream,55+
CUST102031,Zhi Hao Kaur,2024-08-22,Singapore,Budget,45-54
CUST102032,Xin Yi Wong,2025-07-23,Thailand,Mainstream,18-24
CUST102033,Suresh Lee,2025-10-24,Malaysia,Mainstream,25-34
CUST102034,Ravi Lim,2025-07-10,Thailand,Budget,35-44
CUST102035,Hui Ling Chua,2026-07-10,Thailand,Mainstream,18-24
CUST102036,Haziq Goh,2025-07-12,Malaysia,Premium,55+
CUST102037,Priya Tan,2026-07-10,Malaysia,Budget,35-44
CUST102038,Nabila Nair,2026-07-04,Malaysia,Budget,18-24
CUST102039,Siti Chua,2025-06-21,Indonesia,Mainstream,25-34
CUST102040,Chen Wei Rahman,2025-07-22,Thailand,Mainstream,25-34
CUST102041,Xin Yi Chua,2024-08-08,Singapore,Mainstream,35-44
CUST102042,Ahmad Nair,2025-07-24,Indonesia,Budget,25-34
CUST102043,Kumar Muthu,2024-08-13,Singapore,Budget,45-54
CUST102044,Nabila Goh,2024-12-17,Malaysia,Mainstream,35-44
CUST102045,Ravi Tan,2025-11-25,Indonesia,Premium,45-54
CUST102046,Jia Xin Lee,2024-09-21,Thailand,Budget,25-34
CUST102047,Nabila Chong,2025-08-11,Malaysia,Premium,25-34
CUST102048,Ahmad Bin Abdullah,2025-05-21,Malaysia,Budget,45-54
CUST102049,Xin Yi Wong,2026-05-17,Singapore,Budget,25-34
CUST102050,Hui Ling Goh,2026-02-24,Singapore,Mainstream,25-34
CUST102051,Nur Aisyah Tan,2025-07-13,Malaysia,Budget,55+
CUST102052,Hui Ling Lee,2026-01-12,Thailand,Mainstream,45-54
CUST102053,Arif Osman,2025-05-18,Malaysia,Budget,45-54
CUST102054,Ahmad Rahman,2026-06-01,Singapore,Mainstream,25-34
CUST102055,Wei Ming Kaur,2026-01-27,Indonesia,Budget,35-44
CUST102056,Nur Aisyah Goh,2025-03-31,Singapore,Mainstream,25-34
CUST102057,Kumar Kaur,2025-05-09,Singapore,Premium,25-34
CUST102058,Wei Ming Lim,2024-08-10,Thailand,Budget,18-24
CUST102059,Siti Tan,2024-10-11,Singapore,Budget,45-54
CUST102060,Ravi Goh,2024-12-15,Malaysia,Premium,25-34
CUST102061,Nabila Binte Ismail,2026-07-29,Malaysia,Budget,35-44
CUST102062,Xin Yi Kaur,2025-05-16,Singapore,Mainstream,45-54
CUST102063,Wei Ming Lim,2026-02-12,Singapore,Mainstream,45-54
CUST102064,Ahmad Lee,2026-01-16,Singapore,Premium,25-34
CUST102065,Wei Ming Muthu,2026-02-26,Singapore,Budget,35-44
CUST102066,Ravi Kaur,2025-08-31,Thailand,Budget,35-44
CUST102067,Nabila Goh,2026-04-30,Malaysia,Budget,25-34
CUST102068,Nabila Binte Ismail,2025-07-06,Malaysia,Budget,18-24
CUST102069,Suresh Kaur,2026-03-30,Malaysia,Budget,35-44
CUST102070,Ravi Osman,2025-07-29,Thailand,Premium,45-54
CUST102071,Nur Aisyah Lee,2025-04-29,Singapore,Budget,55+
CUST102072,Arif Rahman,2026-03-20,Thailand,Budget,25-34
CUST102073,Farhan Osman,2026-05-16,Singapore,Budget,25-34
CUST102074,Suresh Wong,2024-12-18,Thailand,Budget,25-34
CUST102075,Priya Kaur,2025-02-05,Singapore,Mainstream,55+
CUST102076,Chen Wei Goh,2026-01-20,Singapore,Budget,45-54
CUST102077,Siti Bin Abdullah,2024-10-20,Malaysia,Mainstream,55+
CUST102078,Ravi Rahman,2026-02-18,Singapore,Mainstream,35-44
CUST102079,Nur Aisyah Tan,2024-09-21,Indonesia,Budget,25-34
CUST102080,Farhan Wong,2026-05-08,Indonesia,Mainstream,35-44
CUST102081,Divya Binte Ismail,2025-04-04,Indonesia,Budget,25-34
CUST102082,Ravi Yusof,2026-07-16,Singapore,Budget,25-34
CUST102083,Mei Ling Bin Abdullah,2026-03-07,Indonesia,Premium,18-24
CUST102084,Ahmad Yusof,2025-10-07,Singapore,Premium,18-24
CUST102085,Jia Xin Binte Ismail,2026-05-28,Thailand,Budget,25-34
CUST102086,Ahmad Wong,2025-08-30,Indonesia,Mainstream,55+
CUST102087,Farhan Wong,2026-02-10,Malaysia,Budget,35-44
CUST102088,Priya Yusof,2026-05-18,Thailand,Mainstream,45-54
CUST102089,Mei Ling Lee,2024-08-26,Malaysia,Mainstream,25-34
CUST102090,Aina Wong,2024-08-12,Malaysia,Budget,35-44
CUST102091,Arif Osman,2024-08-26,Singapore,Premium,25-34
CUST102092,Hui Ling Chong,2026-04-08,Indonesia,Mainstream,18-24
CUST102093,Kumar Binte Ismail,2025-10-24,Malaysia,Budget,25-34
CUST102094,Wei Ming Muthu,2025-12-02,Singapore,Premium,18-24
CUST102095,Farhan Wong,2025-12-04,Indonesia,Mainstream,45-54
CUST102096,Ravi Tan,2025-09-28,Singapore,Budget,45-54
CUST102097,Divya Kaur,2025-07-22,Indonesia,Mainstream,25-34
CUST102098,Divya Lim,2025-08-09,Singapore,Premium,35-44
CUST102099,Nabila Binte Ismail,2025-12-29,Malaysia,Premium,25-34
CUST102100,Aina Chua,2024-08-13,Thailand,Budget,25-34
CUST102101,Priya Lim,2024-08-13,Singapore,Mainstream,35-44
CUST102102,Kumar Osman,2025-11-30,Indonesia,Premium,45-54
CUST102103,Chen Wei Goh,2026-02-18,Malaysia,Premium,45-54
CUST102104,Siti Nair,2025-07-06,Thailand,Budget,18-24
CUST102105,Nur Aisyah Yusof,2025-11-02,Singapore,Mainstream,35-44
CUST102106,Farhan Yusof,2024-08-08,Indonesia,Premium,18-24
CUST102107,Aina Goh,2025-09-19,Malaysia,Budget,18-24
CUST102108,Mei Ling Wong,2026-06-30,Malaysia,Budget,18-24
CUST102109,Ahmad Bin Abdullah,2026-04-29,Malaysia,Mainstream,18-24
CUST102110,Arif Kaur,2026-06-05,Malaysia,Mainstream,25-34
CUST102111,Haziq Kaur,2025-10-23,Malaysia,Mainstream,25-34
CUST102112,Xin Yi Bin Abdullah,2025-12-10,Singapore,Budget,35-44
CUST102113,Farhan Nair,2024-11-11,Malaysia,Mainstream,25-34
CUST102114,Priya Tan,2024-10-17,Indonesia,Budget,18-24
CUST102115,Hui Ling Muthu,2026-04-18,Malaysia,Mainstream,55+
CUST102116,Zhi Hao Binte Ismail,2024-09-08,Singapore,Budget,45-54
CUST102117,Kumar Tan,2025-05-29,Malaysia,Budget,18-24
CUST102118,Chen Wei Lim,2025-12-18,Malaysia,Premium,25-34
CUST102119,Xin Yi Binte Ismail,2025-10-06,Indonesia,Mainstream,25-34
CUST102120,Priya Rahman,2025-09-10,Thailand,Budget,55+
CUST102121,Haziq Tan,2026-03-27,Malaysia,Budget,25-34
CUST102122,Jia Xin Rahman,2024-11-03,Indonesia,Mainstream,18-24
CUST102123,Kumar Bin Abdullah,2026-07-20,Singapore,Premium,35-44
CUST102124,Chen Wei Wong,2026-06-09,Thailand,Budget,35-44
CUST102125,Farhan Wong,2026-01-11,Singapore,Premium,25-34
CUST102126,Nabila Wong,2026-04-16,Malaysia,Budget,25-34
CUST102127,Priya Rahman,2026-06-14,Singapore,Mainstream,25-34
CUST102128,Priya Lim,2025-10-23,Singapore,Budget,25-34
CUST102129,Zhi Hao Tan,2025-10-27,Indonesia,Budget,25-34
CUST102130,Siti Binte Ismail,2026-04-29,Singapore,Premium,45-54
CUST102131,Kumar Chua,2024-12-15,Singapore,Budget,45-54
CUST102132,Divya Goh,2024-10-23,Singapore,Premium,35-44
CUST102133,Jia Xin Muthu,2025-02-19,Thailand,Budget,35-44
CUST102134,Wei Ming Kaur,2025-07-13,Indonesia,Budget,35-44
CUST102135,Xin Yi Kaur,2024-09-06,Thailand,Premium,25-34
CUST102136,Chen Wei Rahman,2025-11-16,Thailand,Mainstream,35-44
CUST102137,Wei Ming Chua,2025-09-21,Thailand,Budget,18-24
CUST102138,Hui Ling Chua,2026-07-19,Malaysia,Mainstream,18-24
CUST102139,Ravi Osman,2025-02-28,Singapore,Budget,18-24
CUST102140,Mei Ling Muthu,2026-05-23,Singapore,Premium,35-44
CUST102141,Nur Aisyah Lee,2025-03-31,Singapore,Budget,35-44
CUST102142,Arif Chua,2025-01-04,Indonesia,Mainstream,25-34
CUST102143,Ravi Osman,2026-02-21,Singapore,Budget,35-44
CUST102144,Xin Yi Rahman,2025-05-09,Singapore,Mainstream,45-54
CUST102145,Hui Ling Muthu,2025-12-20,Indonesia,Premium,18-24
CUST102146,Mei Ling Lim,2025-10-12,Singapore,Mainstream,25-34
CUST102147,Chen Wei Goh,2025-07-08,Singapore,Budget,45-54
CUST102148,Farhan Chua,2026-01-28,Singapore,Budget,35-44
CUST102149,Wei Ming Lim,2024-12-25,Indonesia,Budget,25-34
CUST102150,Kumar Nair,2025-10-14,Singapore,Premium,25-34
CUST102151,Arif Tan,2025-08-26,Singapore,Budget,55+
CUST102152,Aina Chua,2024-12-12,Singapore,Mainstream,25-34
CUST102153,Ravi Chua,2026-02-13,Indonesia,Budget,45-54
CUST102154,Haziq Nair,2025-09-02,Singapore,Premium,45-54
CUST102155,Ahmad Osman,2024-08-03,Singapore,Mainstream,45-54
CUST102156,Priya Lim,2025-10-11,Thailand,Mainstream,18-24
CUST102157,Xin Yi Rahman,2026-05-06,Thailand,Premium,35-44
CUST102158,Nabila Lee,2026-01-03,Singapore,Premium,25-34
CUST102159,Suresh Tan,2024-08-31,Singapore,Mainstream,25-34
CUST102160,Aina Lee,2025-01-21,Singapore,Mainstream,25-34
CUST102161,Mei Ling Binte Ismail,2024-12-16,Indonesia,Mainstream,25-34
CUST102162,Nabila Wong,2026-01-25,Singapore,Budget,25-34
CUST102163,Suresh Lee,2024-11-24,Thailand,Budget,35-44
CUST102164,Wei Ming Muthu,2025-10-15,Indonesia,Mainstream,25-34
CUST102165,Nur Aisyah Rahman,2024-12-26,Malaysia,Mainstream,25-34
CUST102166,Suresh Muthu,2024-10-24,Singapore,Budget,25-34
CUST102167,Chen Wei Lee,2026-02-28,Thailand,Budget,35-44
CUST102168,Xin Yi Rahman,2024-09-12,Indonesia,Mainstream,18-24
CUST102169,Ravi Kaur,2025-04-24,Indonesia,Budget,35-44
CUST102170,Hui Ling Lee,2025-02-11,Singapore,Mainstream,25-34
CUST102171,Mei Ling Binte Ismail,2025-01-23,Indonesia,Mainstream,35-44
CUST102172,Jia Xin Kaur,2026-03-29,Indonesia,Budget,45-54
CUST102173,Wei Ming Bin Abdullah,2025-01-31,Thailand,Budget,35-44
CUST102174,Xin Yi Wong,2026-02-24,Malaysia,Budget,35-44
CUST102175,Zhi Hao Chong,2026-01-12,Malaysia,Budget,55+
CUST102176,Divya Lee,2026-05-05,Malaysia,Mainstream,18-24
CUST102177,Mei Ling Osman,2026-03-19,Indonesia,Mainstream,25-34
CUST102178,Nabila Binte Ismail,2024-08-14,Thailand,Premium,55+
CUST102179,Aina Goh,2025-12-02,Malaysia,Budget,45-54
CUST102180,Wei Ming Chua,2025-10-20,Singapore,Mainstream,35-44
CUST102181,Mei Ling Goh,2025-08-13,Singapore,Budget,25-34
CUST102182,Divya Osman,2025-02-24,Malaysia,Mainstream,25-34
CUST102183,Nur Aisyah Bin Abdullah,2025-06-06,Thailand,Budget,45-54
CUST102184,Chen Wei Kaur,2025-07-03,Singapore,Mainstream,35-44
CUST102185,Divya Bin Abdullah,2024-11-26,Malaysia,Mainstream,25-34
CUST102186,Siti Osman,2025-08-01,Thailand,Budget,18-24
CUST102187,Priya Chong,2025-01-14,Malaysia,Premium,45-54
CUST102188,Priya Binte Ismail,2024-10-03,Singapore,Budget,35-44
CUST102189,Nur Aisyah Muthu,2025-03-23,Malaysia,Budget,55+
CUST102190,Chen Wei Lim,2026-07-04,Malaysia,Mainstream,25-34
CUST102191,Jia Xin Chong,2026-01-18,Singapore,Mainstream,25-34
CUST102192,Jia Xin Yusof,2025-05-05,Indonesia,Budget,25-34
CUST102193,Kumar Tan,2025-08-14,Malaysia,Budget,35-44
CUST102194,Priya Chong,2026-01-03,Malaysia,Budget,25-34
CUST102195,Nur Aisyah Osman,2025-11-27,Malaysia,Premium,18-24
CUST102196,Wei Ming Lim,2026-06-02,Singapore,Mainstream,25-34
CUST102197,Ahmad Kaur,2026-02-08,Singapore,Budget,25-34
CUST102198,Kumar Binte Ismail,2025-01-04,Singapore,Budget,45-54
CUST102199,Hui Ling Nair,2026-07-22,Singapore,Premium,25-34
CUST102200,Jia Xin Lim,2024-11-26,Indonesia,Premium,25-34
CUST102201,Jia Xin Goh,2025-11-24,Singapore,Budget,35-44
CUST102202,Kumar Muthu,2024-12-17,Indonesia,Mainstream,18-24
CUST102203,Kumar Bin Abdullah,2026-01-24,Singapore,Budget,35-44
CUST102204,Kumar Rahman,2024-12-01,Singapore,Budget,45-54
CUST102205,Arif Chong,2025-06-07,Singapore,Premium,35-44
CUST102206,Priya Yusof,2024-11-15,Malaysia,Premium,35-44
CUST102207,Mei Ling Lee,2026-06-14,Malaysia,Budget,45-54
CUST102208,Mei Ling Bin Abdullah,2024-12-24,Indonesia,Premium,55+
CUST102209,Ravi Lim,2026-01-13,Singapore,Mainstream,45-54
CUST102210,Ravi Goh,2025-11-10,Malaysia,Mainstream,25-34
CUST102211,Xin Yi Lee,2026-06-27,Indonesia,Mainstream,35-44
CUST102212,Priya Muthu,2024-09-01,Singapore,Mainstream,35-44
CUST102213,Kumar Kaur,2025-04-17,Singapore,Premium,25-34
CUST102214,Xin Yi Muthu,2024-08-12,Singapore,Budget,25-34
CUST102215,Chen Wei Lim,2025-06-10,Singapore,Mainstream,45-54
CUST102216,Suresh Lim,2026-04-05,Thailand,Budget,25-34
CUST102217,Divya Muthu,2025-11-25,Malaysia,Mainstream,45-54
CUST102218,Aina Goh,2025-09-11,Malaysia,Budget,55+
CUST102219,Priya Rahman,2026-04-13,Indonesia,Budget,25-34
CUST102220,Priya Wong,2024-09-18,Malaysia,Mainstream,18-24
CUST102221,Aina Lee,2024-08-29,Malaysia,Budget,55+
CUST102222,Ravi Lee,2025-06-13,Singapore,Budget,25-34
CUST102223,Priya Bin Abdullah,2025-05-29,Malaysia,Budget,45-54
CUST102224,Divya Muthu,2025-03-03,Singapore,Mainstream,18-24
CUST102225,Suresh Binte Ismail,2025-03-21,Singapore,Budget,25-34
CUST102226,Mei Ling Yusof,2026-06-14,Singapore,Budget,25-34
CUST102227,Zhi Hao Lim,2025-07-07,Indonesia,Mainstream,25-34
CUST102228,Divya Tan,2025-01-08,Indonesia,Premium,55+
CUST102229,Arif Nair,2024-12-18,Indonesia,Mainstream,25-34
CUST102230,Arif Wong,2025-05-20,Singapore,Budget,25-34
CUST102231,Divya Nair,2024-10-13,Thailand,Premium,35-44
CUST102232,Farhan Lim,2025-05-28,Singapore,Mainstream,55+
CUST102233,Xin Yi Goh,2025-10-23,Indonesia,Mainstream,25-34
CUST102234,Suresh Chua,2025-09-09,Indonesia,Mainstream,45-54
CUST102235,Farhan Muthu,2025-03-13,Malaysia,Budget,18-24
CUST102236,Mei Ling Bin Abdullah,2024-10-20,Malaysia,Mainstream,45-54
CUST102237,Suresh Rahman,2026-02-12,Indonesia,Mainstream,35-44
CUST102238,Chen Wei Wong,2025-12-27,Indonesia,Budget,45-54
CUST102239,Suresh Chong,2025-04-10,Singapore,Budget,35-44
CUST102240,Mei Ling Rahman,2025-01-18,Indonesia,Budget,55+
CUST102241,Haziq Tan,2025-10-11,Singapore,Mainstream,25-34
CUST102242,Mei Ling Wong,2025-04-16,Malaysia,Budget,35-44
CUST102243,Ahmad Binte Ismail,2026-07-25,Malaysia,Mainstream,35-44
CUST102244,Aina Wong,2025-12-29,Indonesia,Mainstream,25-34
CUST102245,Nur Aisyah Bin Abdullah,2024-08-31,Malaysia,Budget,55+
CUST102246,Aina Binte Ismail,2025-06-04,Singapore,Budget,45-54
CUST102247,Priya Nair,2024-11-03,Malaysia,Budget,45-54
CUST102248,Priya Wong,2026-02-21,Singapore,Budget,25-34
CUST102249,Siti Wong,2025-12-29,Malaysia,Mainstream,45-54
CUST102250,Aina Chong,2024-08-17,Malaysia,Mainstream,25-34
CUST102251,Nabila Chua,2024-07-31,Indonesia,Premium,55+
CUST102252,Wei Ming Wong,2024-10-27,Singapore,Premium,18-24
CUST102253,Kumar Chong,2025-12-10,Singapore,Budget,35-44
CUST102254,Kumar Goh,2024-12-21,Malaysia,Mainstream,18-24
CUST102255,Kumar Kaur,2025-08-29,Singapore,Mainstream,35-44
CUST102256,Arif Muthu,2024-11-20,Singapore,Mainstream,25-34
CUST102257,Chen Wei Chua,2024-11-15,Malaysia,Budget,45-54
CUST102258,Jia Xin Tan,2025-09-15,Malaysia,Budget,45-54
CUST102259,Ravi Lee,2025-12-19,Singapore,Mainstream,25-34
CUST102260,Nabila Yusof,2024-08-17,Malaysia,Mainstream,45-54
CUST102261,Ahmad Goh,2025-09-04,Thailand,Budget,35-44
CUST102262,Haziq Lee,2025-09-17,Malaysia,Budget,25-34
CUST102263,Wei Ming Lim,2025-03-31,Singapore,Mainstream,25-34
CUST102264,Farhan Chong,2024-09-14,Singapore,Mainstream,25-34
CUST102265,Wei Ming Lim,2026-04-25,Singapore,Mainstream,18-24
CUST102266,Ravi Chua,2024-08-10,Malaysia,Budget,35-44
CUST102267,Wei Ming Kaur,2025-09-24,Indonesia,Budget,35-44
CUST102268,Hui Ling Yusof,2026-07-11,Singapore,Mainstream,25-34
CUST102269,Haziq Muthu,2025-12-16,Singapore,Mainstream,55+
CUST102270,Divya Nair,2025-08-26,Singapore,Budget,18-24
CUST102271,Chen Wei Nair,2025-03-22,Singapore,Mainstream,45-54
CUST102272,Farhan Chua,2025-06-11,Thailand,Budget,45-54
CUST102273,Divya Osman,2026-04-21,Singapore,Mainstream,45-54
CUST102274,Ahmad Muthu,2025-08-07,Singapore,Budget,35-44
CUST102275,Wei Ming Tan,2026-02-10,Malaysia,Mainstream,25-34
CUST102276,Hui Ling Chong,2026-01-14,Singapore,Premium,45-54
CUST102277,Ravi Binte Ismail,2025-02-25,Singapore,Budget,35-44
CUST102278,Nur Aisyah Osman,2024-12-20,Malaysia,Budget,45-54
CUST102279,Xin Yi Nair,2026-04-06,Singapore,Budget,25-34
CUST102280,Mei Ling Lee,2025-05-16,Singapore,Budget,35-44
CUST102281,Wei Ming Bin Abdullah,2025-09-24,Malaysia,Premium,25-34
CUST102282,Suresh Wong,2025-11-26,Malaysia,Premium,35-44
CUST102283,Ravi Yusof,2025-02-24,Singapore,Budget,45-54
CUST102284,Priya Binte Ismail,2026-01-29,Thailand,Premium,25-34
CUST102285,Aina Lim,2025-01-17,Singapore,Budget,25-34
CUST102286,Mei Ling Muthu,2025-10-10,Thailand,Mainstream,18-24
CUST102287,Ravi Chua,2026-05-21,Thailand,Mainstream,25-34
CUST102288,Hui Ling Bin Abdullah,2024-12-28,Malaysia,Budget,25-34
CUST102289,Kumar Rahman,2024-11-15,Singapore,Mainstream,18-24
CUST102290,Nur Aisyah Goh,2025-06-13,Indonesia,Mainstream,25-34
CUST102291,Nur Aisyah Yusof,2025-02-16,Malaysia,Budget,35-44
CUST102292,Divya Nair,2026-04-13,Singapore,Premium,45-54
