customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile
CUST101684,Farhan Lim,2026-05-21,Indonesia,Budget,35-44,2026-03-29,3,312.5,104.17,2,122,69,1.0,4,4,4
CUST101685,Nabila Binte Ismail,2025-02-17,Malaysia,Mainstream,45-54,2026-01-24,4,984.71,246.18,4,186,527,1.0,4,4,2
CUST101686,Priya Kaur,2026-04-18,Indonesia,Premium,25-34,2026-07-06,18,1778.03,98.78,7,23,102,0.0,2,1,1
CUST101687,Aina Kaur,2025-11-24,Thailand,Budget,55+,2026-04-09,2,520.01,260.0,2,111,247,1.0,4,4,3
CUST101688,Ahmad Chong,2026-01-24,Malaysia,Mainstream,25-34,2026-06-13,4,382.92,95.73,2,46,186,0.0,3,4,4
CUST101689,Suresh Wong,2025-05-17,Thailand,Mainstream,35-44,2026-07-01,6,1729.65,288.28,5,28,438,0.0,2,3,1
CUST101690,Haziq Chua,2025-01-01,Thailand,Budget,35-44,2026-06-21,5,1098.27,219.65,5,38,574,0.0,2,3,2
CUST101691,Nabila Muthu,2026-06-01,Malaysia,Mainstream,35-44,2026-07-06,4,347.87,86.97,3,23,58,0.0,2,4,4
CUST101692,Xin Yi Binte Ismail,2025-05-16,Singapore,Mainstream,35-44,2026-06-12,6,1292.04,215.34,5,47,439,0.0,3,3,2
CUST101693,Xin Yi Chua,2026-02-18,Singapore,Budget,18-24,2026-05-07,1,107.83,107.83,1,83,161,0.0,4,4,4
CUST101694,Kumar Yusof,2026-06-03,Indonesia,Premium,35-44,2026-06-28,12,2550.55,212.55,7,31,56,0.0,2,1,1
CUST101695,Kumar Kaur,2025-09-28,Singapore,Budget,35-44,2026-06-25,8,2617.93,327.24,5,34,304,0.0,2,2,1
CUST101696,Xin Yi Bin Abdullah,2025-05-31,Malaysia,Budget,35-44,2026-05-26,9,720.04,80.0,5,64,424,0.0,3,2,3
CUST101697,Priya Chua,2026-03-04,Malaysia,Budget,18-24,2026-07-19,3,590.5,196.83,3,10,147,0.0,1,4,3
CUST101698,Mei Ling Goh,2025-10-18,Thailand,Mainstream,25-34,2025-12-24,3,534.63,178.21,3,217,284,1.0,4,4,3
CUST101699,Wei Ming Yusof,2024-09-01,Indonesia,Premium,55+,2026-07-26,13,2517.54,193.66,6,3,696,0.0,1,1,1
CUST101700,Haziq Muthu,2025-11-18,Indonesia,Budget,25-34,2026-02-02,2,48.19,24.1,1,177,253,1.0,4,4,4
CUST101701,Nur Aisyah Goh,2024-08-02,Malaysia,Budget,25-34,2026-06-25,5,978.26,195.65,4,34,726,0.0,2,3,2
CUST101702,Jia Xin Wong,2024-11-28,Singapore,Budget,25-34,2026-06-10,5,1577.17,315.43,4,49,608,0.0,3,3,1
CUST101703,Jia Xin Nair,2025-11-01,Indonesia,Mainstream,35-44,2026-06-27,5,652.64,130.53,4,32,270,0.0,2,3,3
CUST101704,Aina Kaur,2025-06-03,Singapore,Budget,35-44,2026-06-26,5,869.98,174.0,5,33,421,0.0,2,3,2
CUST101705,Hui Ling Goh,2025-02-27,Malaysia,Budget,55+,2026-06-29,8,1959.23,244.9,6,30,517,0.0,2,2,1
CUST101706,Siti Lim,2025-08-24,Thailand,Budget,35-44,2026-07-27,2,1058.56,529.28,1,2,339,0.0,1,4,2
CUST101707,Divya Lee,2025-10-05,Malaysia,Mainstream,25-34,2026-07-21,7,1365.04,195.01,5,8,297,0.0,1,2,2
CUST101708,Zhi Hao Muthu,2025-12-01,Malaysia,Mainstream,18-24,2026-07-07,10,904.66,90.47,5,22,240,0.0,2,1,2
CUST101709,Hui Ling Rahman,2026-04-19,Indonesia,Mainstream,25-34,2026-02-20,8,1118.77,139.85,5,159,101,1.0,4,2,2
CUST101710,Ahmad Chua,2026-07-11,Indonesia,Budget,35-44,2026-06-27,9,1110.5,123.39,4,32,18,0.0,2,2,2
CUST101711,Zhi Hao Wong,2025-11-26,Malaysia,Mainstream,55+,2026-01-25,4,204.22,51.06,3,185,245,1.0,4,4,4
CUST101712,Zhi Hao Goh,2024-12-26,Malaysia,Mainstream,18-24,2026-07-25,8,629.37,78.67,6,4,580,0.0,1,2,3
CUST101713,Mei Ling Muthu,2026-02-09,Singapore,Mainstream,25-34,2026-07-18,9,1240.75,137.86,6,11,170,0.0,1,2,2
CUST101714,Xin Yi Rahman,2026-03-20,Malaysia,Budget,35-44,2026-04-28,5,1193.71,238.74,4,92,131,1.0,4,3,2
CUST101715,Siti Chua,2025-12-02,Singapore,Budget,35-44,2026-07-19,7,1785.84,255.12,4,10,239,0.0,1,2,1
CUST101716,Siti Wong,2025-05-18,Malaysia,Mainstream,35-44,2026-06-01,8,1495.17,186.9,6,58,437,0.0,3,2,1
CUST101717,Siti Nair,2026-02-23,Indonesia,Budget,25-34,2026-05-07,7,535.33,76.48,5,83,156,0.0,4,2,3
CUST101718,Kumar Nair,2026-02-19,Singapore,Mainstream,25-34,2026-02-27,6,725.67,120.94,5,152,160,1.0,4,3,3
CUST101719,Chen Wei Osman,2026-05-08,Malaysia,Budget,35-44,2026-02-11,4,310.07,77.52,4,168,82,1.0,4,4,4
CUST101720,Chen Wei Tan,2025-11-29,Singapore,Budget,25-34,2026-04-25,2,196.0,98.0,2,95,242,1.0,4,4,4
CUST101721,Mei Ling Binte Ismail,2026-02-21,Singapore,Mainstream,35-44,2026-07-11,3,374.09,124.7,3,18,158,0.0,2,4,4
CUST101722,Chen Wei Yusof,2024-11-30,Singapore,Budget,25-34,2026-05-09,5,284.77,56.95,5,81,606,0.0,3,3,4
CUST101723,Priya Chong,2024-10-06,Singapore,Budget,35-44,2026-07-22,6,1752.57,292.1,5,7,661,0.0,1,3,1
CUST101724,Zhi Hao Kaur,2025-11-01,Thailand,Mainstream,55+,2026-06-07,6,1141.73,190.29,4,52,270,0.0,3,3,2
CUST101725,Mei Ling Tan,2026-05-28,Thailand,Budget,35-44,2026-04-21,5,551.28,110.26,3,99,62,1.0,4,3,3
CUST101726,Mei Ling Wong,2026-05-27,Indonesia,Premium,25-34,2026-06-19,12,1378.14,114.85,6,40,63,0.0,3,1,2
CUST101727,Haziq Osman,2025-12-04,Malaysia,Budget,55+,2025-12-27,4,432.23,108.06,3,214,237,1.0,4,4,4
CUST101728,Xin Yi Tan,2025-08-25,Indonesia,Premium,25-34,2026-07-28,18,2203.79,122.43,7,1,338,0.0,1,1,1
CUST101729,Haziq Wong,2025-07-09,Thailand,Mainstream,45-54,2026-06-28,5,755.49,151.1,3,31,385,0.0,2,3,3
CUST101730,Farhan Goh,2025-12-19,Malaysia,Budget,18-24,2026-07-01,11,1788.26,162.57,6,28,222,0.0,2,1,1
CUST101731,Suresh Tan,2025-11-13,Singapore,Mainstream,45-54,2026-05-11,13,1264.45,97.27,6,79,258,0.0,3,1,2
CUST101732,Jia Xin Chua,2026-01-03,Indonesia,Mainstream,25-34,2026-04-16,7,929.1,132.73,4,104,207,1.0,4,2,2
CUST101733,Ahmad Binte Ismail,2025-07-17,Thailand,Mainstream,25-34,2026-07-27,8,1535.6,191.95,5,2,377,0.0,1,2,1
CUST101734,Ahmad Osman,2025-03-08,Singapore,Budget,55+,2026-06-29,9,848.3,94.26,4,30,508,0.0,2,2,3
CUST101735,Siti Chua,2026-06-28,Malaysia,Premium,35-44,2026-06-16,12,1318.46,109.87,5,43,31,0.0,3,1,2
CUST101736,Ravi Muthu,2025-08-14,Malaysia,Mainstream,25-34,2026-07-14,13,1566.79,120.52,6,15,349,0.0,1,1,1
CUST101737,Kumar Binte Ismail,2025-04-12,Malaysia,Premium,18-24,2026-07-21,17,2745.04,161.47,7,8,473,0.0,1,1,1
CUST101738,Ahmad Kaur,2025-03-26,Indonesia,Mainstream,18-24,2026-05-26,4,331.94,82.98,4,64,490,0.0,3,4,4
CUST101739,Farhan Chua,2025-06-13,Malaysia,Mainstream,25-34,2026-07-23,11,2028.77,184.43,4,6,411,0.0,1,1,1
CUST101740,Xin Yi Binte Ismail,2025-07-11,Thailand,Mainstream,35-44,2026-07-16,12,805.48,67.12,6,13,383,0.0,1,1,3
CUST101741,Xin Yi Binte Ismail,2025-03-19,Indonesia,Mainstream,35-44,2026-06-14,7,1242.6,177.51,5,45,497,0.0,3,2,2
CUST101742,Farhan Tan,2025-10-26,Singapore,Premium,55+,2026-05-09,13,1646.51,126.65,7,81,276,0.0,3,1,1
CUST101743,Priya Goh,2025-06-10,Indonesia,Mainstream,45-54,2026-07-17,6,1762.91,293.82,3,12,414,0.0,1,3,1
CUST101744,Farhan Yusof,2025-12-08,Indonesia,Budget,55+,2026-05-27,6,542.88,90.48,4,63,233,0.0,3,3,3
CUST101745,Arif Nair,2025-09-13,Malaysia,Mainstream,35-44,2026-06-09,3,169.35,56.45,2,50,319,0.0,3,4,4
CUST101746,Jia Xin Chua,2026-04-30,Malaysia,Budget,25-34,2026-06-18,5,923.64,184.73,4,41,90,0.0,3,3,2
CUST101747,Chen Wei Kaur,2025-11-16,Indonesia,Premium,35-44,2026-05-08,9,2400.79,266.75,5,82,255,0.0,4,2,1
CUST101748,Arif Kaur,2026-04-17,Malaysia,Mainstream,25-34,2025-12-16,5,315.65,63.13,4,225,103,1.0,4,3,4
CUST101749,Arif Lee,2026-02-14,Singapore,Mainstream,25-34,2026-04-17,4,1107.71,276.93,3,103,165,1.0,4,4,2
CUST101750,Hui Ling Nair,2025-09-26,Singapore,Budget,45-54,2025-10-23,3,384.97,128.32,3,279,306,1.0,4,4,4
CUST101751,Priya Binte Ismail,2025-07-29,Singapore,Mainstream,35-44,2026-07-28,5,1417.01,283.4,4,1,365,0.0,1,3,1
CUST101752,Wei Ming Muthu,2024-09-10,Indonesia,Budget,25-34,2026-07-07,8,621.62,77.7,5,22,687,0.0,2,2,3
CUST101753,Haziq Osman,2026-07-10,Singapore,Mainstream,25-34,2026-06-02,8,1252.36,156.54,5,57,19,0.0,3,2,2
CUST101754,Hui Ling Wong,2024-10-12,Malaysia,Mainstream,25-34,2026-06-23,7,547.1,78.16,5,36,655,0.0,2,2,3
CUST101755,Nabila Chong,2025-12-02,Malaysia,Mainstream,35-44,2026-03-15,3,178.3,59.43,2,136,239,1.0,4,4,4
CUST101756,Arif Bin Abdullah,2025-02-16,Indonesia,Budget,25-34,2026-06-21,4,1027.91,256.98,4,38,528,0.0,2,4,2
CUST101757,Kumar Goh,2025-03-22,Malaysia,Mainstream,45-54,2026-06-22,5,842.82,168.56,4,37,494,0.0,2,3,3
CUST101758,Nur Aisyah Muthu,2024-08-20,Thailand,Mainstream,35-44,2026-06-21,6,518.82,86.47,5,38,708,0.0,2,3,3
CUST101759,Aina Muthu,2026-05-11,Thailand,Premium,25-34,2026-07-09,14,3143.88,224.56,7,20,79,0.0,2,1,1
CUST101760,Haziq Rahman,2024-08-22,Singapore,Premium,35-44,2026-07-13,14,2625.03,187.5,6,16,706,0.0,1,1,1
CUST101761,Haziq Bin Abdullah,2026-06-14,Indonesia,Mainstream,45-54,2026-03-01,5,540.42,108.08,5,150,45,1.0,4,3,3
CUST101762,Kumar Binte Ismail,2024-10-27,Singapore,Budget,45-54,2026-06-23,5,1126.61,225.32,4,36,640,0.0,2,3,2
CUST101763,Arif Lim,2025-04-09,Indonesia,Budget,35-44,2025-08-07,1,13.79,13.79,1,356,476,1.0,4,4,4
CUST101764,Nur Aisyah Lim,2025-08-12,Malaysia,Premium,25-34,2026-07-28,13,1366.56,105.12,6,1,351,0.0,1,1,2
CUST101765,Jia Xin Lim,2025-10-12,Singapore,Premium,35-44,2026-07-18,14,2769.34,197.81,6,11,290,0.0,1,1,1
CUST101766,Hui Ling Goh,2026-05-22,Singapore,Budget,45-54,2026-06-24,6,577.03,96.17,3,35,68,0.0,2,3,3
CUST101767,Hui Ling Lim,2024-12-21,Malaysia,Mainstream,55+,2025-09-21,1,46.85,46.85,1,311,585,1.0,4,4,4
CUST101768,Wei Ming Lim,2025-02-13,Indonesia,Budget,25-34,2026-06-19,7,588.24,84.03,4,40,531,0.0,3,2,3
CUST101769,Ahmad Osman,2024-09-13,Indonesia,Budget,35-44,2026-04-20,4,495.12,123.78,3,100,684,1.0,4,4,3
CUST101770,Ravi Chong,2025-02-11,Singapore,Premium,25-34,2026-07-11,11,733.59,66.69,5,18,533,0.0,2,1,3
CUST101771,Hui Ling Chua,2024-08-30,Singapore,Premium,18-24,2026-05-19,20,2689.64,134.48,7,71,698,0.0,3,1,1
CUST101772,Wei Ming Nair,2024-10-20,Malaysia,Premium,25-34,2026-07-28,12,1359.96,113.33,7,1,647,0.0,1,1,2
CUST101773,Farhan Muthu,2025-09-22,Malaysia,Budget,18-24,2026-05-15,3,497.8,165.93,3,75,310,0.0,3,4,3
CUST101774,Priya Nair,2025-03-03,Singapore,Mainstream,35-44,2026-06-22,4,554.16,138.54,3,37,513,0.0,2,4,3
CUST101775,Farhan Kaur,2026-01-18,Singapore,Premium,25-34,2026-07-01,13,2899.89,223.07,7,28,192,0.0,2,1,1
CUST101776,Chen Wei Yusof,2024-12-26,Thailand,Mainstream,35-44,2026-03-09,1,93.59,93.59,1,142,580,1.0,4,4,4
CUST101777,Farhan Lee,2025-05-11,Malaysia,Budget,35-44,2026-05-24,3,602.1,200.7,2,66,444,0.0,3,4,3
CUST101778,Ravi Wong,2025-09-11,Indonesia,Mainstream,25-34,2026-07-11,12,1296.96,108.08,5,18,321,0.0,2,1,2
CUST101779,Nur Aisyah Kaur,2025-04-27,Malaysia,Budget,35-44,2026-05-11,3,376.26,125.42,2,79,458,0.0,3,4,4
CUST101780,Hui Ling Bin Abdullah,2026-01-08,Malaysia,Mainstream,25-34,2026-07-06,7,886.17,126.6,4,23,202,0.0,2,2,2
CUST101781,Farhan Chua,2025-05-01,Malaysia,Premium,18-24,2026-05-09,8,908.96,113.62,5,81,454,0.0,3,2,2
CUST101782,Xin Yi Binte Ismail,2025-08-17,Singapore,Budget,55+,2026-06-27,5,881.23,176.25,4,32,346,0.0,2,3,2
CUST101783,Farhan Bin Abdullah,2025-12-07,Singapore,Budget,18-24,2025-08-25,2,85.71,42.86,2,338,234,1.0,4,4,4
CUST101784,Xin Yi Binte Ismail,2024-08-16,Thailand,Mainstream,25-34,2026-07-29,6,776.41,129.4,6,0,712,0.0,1,3,3
CUST101785,Xin Yi Osman,2026-06-13,Thailand,Mainstream,35-44,2026-07-18,8,681.74,85.22,5,11,46,0.0,1,2,3
CUST101786,Aina Rahman,2025-01-22,Indonesia,Budget,25-34,2026-03-18,1,75.66,75.66,1,133,553,1.0,4,4,4
CUST101787,Nabila Yusof,2026-02-26,Singapore,Budget,25-34,2026-07-26,5,423.27,84.65,3,3,153,0.0,1,3,4
CUST101788,Zhi Hao Osman,2026-02-17,Singapore,Mainstream,35-44,2026-05-09,7,648.68,92.67,6,81,162,0.0,3,2,3
CUST101789,Suresh Lim,2026-04-08,Singapore,Budget,35-44,2026-05-31,3,988.59,329.53,2,59,112,0.0,3,4,2
CUST101790,Suresh Chua,2026-05-16,Thailand,Mainstream,35-44,2026-03-07,3,649.21,216.4,2,144,74,1.0,4,4,3
CUST101791,Siti Rahman,2026-04-30,Indonesia,Mainstream,45-54,2026-05-14,7,652.43,93.2,4,76,90,0.0,3,2,3
CUST101792,Xin Yi Binte Ismail,2024-11-29,Malaysia,Budget,18-24,2026-05-01,9,1672.63,185.85,6,89,607,0.0,4,2,1
CUST101793,Mei Ling Yusof,2024-09-21,Thailand,Mainstream,25-34,2026-07-26,5,988.81,197.76,4,3,676,0.0,1,3,2
CUST101794,Aina Muthu,2025-05-29,Singapore,Mainstream,25-34,2026-06-22,4,265.66,66.41,4,37,426,0.0,2,4,4
CUST101795,Arif Rahman,2026-07-19,Malaysia,Mainstream,18-24,2026-07-20,9,3058.86,339.87,3,9,10,0.0,1,2,1
CUST101796,Nabila Chong,2024-11-05,Singapore,Mainstream,55+,2026-03-15,4,512.86,128.22,3,136,631,1.0,4,4,3
CUST101797,Siti Rahman,2025-05-16,Singapore,Budget,35-44,2026-07-25,6,884.72,147.45,4,4,439,0.0,1,3,2
CUST101798,Priya Chong,2025-07-14,Thailand,Budget,25-34,2026-02-28,6,1132.06,188.68,4,151,380,1.0,4,3,2
CUST101799,Kumar Nair,2024-09-06,Thailand,Mainstream,25-34,2026-06-25,12,1835.16,152.93,6,34,691,0.0,2,1,1
CUST101800,Farhan Nair,2025-10-03,Singapore,Mainstream,25-34,2026-05-12,8,1021.63,127.7,6,78,299,0.0,3,2,2
CUST101801,Nur Aisyah Nair,2025-11-09,Singapore,Budget,35-44,2026-05-21,3,1300.46,433.49,2,69,262,0.0,3,4,2
CUST101802,Chen Wei Bin Abdullah,2025-01-06,Malaysia,Budget,25-34,2026-06-13,5,359.32,71.86,4,46,569,0.0,3,3,4
CUST101803,Priya Yusof,2025-07-10,Singapore,Mainstream,55+,2026-07-04,9,1989.89,221.1,6,25,384,0.0,2,2,1
CUST101804,Zhi Hao Yusof,2025-02-21,Malaysia,Budget,25-34,2026-06-14,5,1685.75,337.15,3,45,523,0.0,3,3,1
CUST101805,Divya Yusof,2025-03-09,Malaysia,Premium,25-34,2026-06-28,20,1777.6,88.88,6,31,507,0.0,2,1,1
CUST101806,Zhi Hao Lim,2024-11-24,Singapore,Mainstream,55+,2026-06-15,3,520.31,173.44,2,44,612,0.0,3,4,3
CUST101807,Xin Yi Lee,2025-12-10,Singapore,Budget,45-54,2026-05-13,4,802.42,200.6,4,77,231,0.0,3,4,3
CUST101808,Hui Ling Lee,2026-06-07,Singapore,Mainstream,25-34,2026-05-25,7,441.86,63.12,4,65,52,0.0,3,2,4
CUST101809,Farhan Lim,2025-08-15,Thailand,Budget,35-44,2026-07-16,2,56.75,28.38,1,13,348,0.0,1,4,4
CUST101810,Nabila Binte Ismail,2025-04-13,Malaysia,Premium,45-54,2026-06-11,13,1831.42,140.88,6,48,472,0.0,3,1,1
CUST101811,Priya Lee,2024-12-10,Malaysia,Premium,35-44,2026-02-28,6,1045.7,174.28,5,151,596,1.0,4,3,2
CUST101812,Haziq Chua,2026-01-16,Singapore,Mainstream,35-44,2026-05-20,4,901.6,225.4,4,70,194,0.0,3,4,2
CUST101813,Xin Yi Binte Ismail,2025-01-31,Indonesia,Mainstream,35-44,2026-06-24,9,1307.37,145.26,4,35,544,0.0,2,2,2
CUST101814,Haziq Osman,2024-11-29,Singapore,Premium,55+,2026-07-15,12,1673.42,139.45,5,14,607,0.0,1,1,1
CUST101815,Mei Ling Chong,2024-12-16,Singapore,Mainstream,35-44,2026-03-12,3,191.79,63.93,2,139,590,1.0,4,4,4
CUST101816,Wei Ming Chua,2024-12-17,Indonesia,Premium,25-34,2026-07-26,15,2564.0,170.93,7,3,589,0.0,1,1,1
CUST101817,Nabila Kaur,2024-08-08,Indonesia,Budget,35-44,2026-06-12,5,885.04,177.01,4,47,720,0.0,3,3,2
CUST101818,Ahmad Kaur,2025-04-03,Singapore,Premium,35-44,2026-05-30,17,2502.13,147.18,7,60,482,0.0,3,1,1
CUST101819,Hui Ling Nair,2025-11-01,Malaysia,Mainstream,35-44,2026-07-04,11,1629.88,148.17,6,25,270,0.0,2,1,1
CUST101820,Ravi Muthu,2025-09-14,Thailand,Budget,25-34,2026-06-08,5,404.51,80.9,4,51,318,0.0,3,3,4
CUST101821,Chen Wei Kaur,2025-01-30,Singapore,Premium,35-44,2026-07-13,9,2698.19,299.8,6,16,545,0.0,1,2,1
CUST101822,Nabila Kaur,2026-02-07,Singapore,Mainstream,25-34,2026-02-27,2,92.12,46.06,2,152,172,1.0,4,4,4
CUST101823,Zhi Hao Nair,2025-05-15,Malaysia,Premium,55+,2026-06-26,16,1798.34,112.4,7,33,440,0.0,2,1,1
CUST101824,Nabila Chua,2025-06-06,Singapore,Budget,25-34,2026-07-08,6,694.53,115.76,5,21,418,0.0,2,3,3
CUST101825,Arif Lim,2025-03-30,Malaysia,Mainstream,35-44,2026-05-24,9,891.36,99.04,5,66,486,0.0,3,2,2
CUST101826,Farhan Kaur,2025-09-25,Indonesia,Mainstream,35-44,2026-07-29,4,324.99,81.25,3,0,307,0.0,1,4,4
CUST101827,Aina Kaur,2025-02-04,Malaysia,Budget,18-24,2026-05-03,5,335.47,67.09,3,87,540,0.0,4,3,4
CUST101828,Ahmad Muthu,2026-06-07,Malaysia,Mainstream,25-34,2026-06-20,6,1328.58,221.43,5,39,52,0.0,3,3,2
CUST101829,Priya Kaur,2025-01-28,Malaysia,Mainstream,18-24,2026-07-25,9,1902.81,211.42,5,4,547,0.0,1,2,1
CUST101830,Divya Kaur,2024-12-14,Indonesia,Budget,45-54,2026-06-17,8,902.36,112.8,5,42,592,0.0,3,2,2
CUST101831,Nabila Goh,2024-10-21,Singapore,Mainstream,35-44,2026-05-16,8,2318.52,289.82,4,74,646,0.0,3,2,1
CUST101832,Ahmad Lee,2024-09-24,Singapore,Budget,18-24,2025-12-11,3,678.64,226.21,2,230,673,1.0,4,4,3
CUST101833,Divya Bin Abdullah,2025-11-16,Indonesia,Mainstream,35-44,2026-03-31,6,1504.68,250.78,5,120,255,1.0,4,3,1
CUST101834,Farhan Binte Ismail,2026-06-26,Singapore,Premium,55+,2026-06-12,21,1987.07,94.62,7,47,33,0.0,3,1,1
CUST101835,Arif Lim,2025-04-08,Singapore,Mainstream,25-34,2026-05-31,5,1183.59,236.72,5,59,477,0.0,3,3,2
CUST101836,Divya Tan,2026-05-25,Singapore,Mainstream,45-54,2026-06-30,11,2414.1,219.46,6,29,65,0.0,2,1,1
CUST101837,Zhi Hao Lee,2026-01-06,Indonesia,Budget,25-34,2025-09-14,3,683.24,227.75,3,318,204,1.0,4,4,3
CUST101838,Jia Xin Chua,2025-03-04,Singapore,Budget,18-24,2026-07-12,9,1813.96,201.55,7,17,512,0.0,2,2,1
CUST101839,Ahmad Chua,2025-05-21,Indonesia,Premium,35-44,2026-05-09,9,1586.3,176.26,5,81,434,0.0,3,2,1
CUST101840,Ravi Tan,2025-05-13,Indonesia,Budget,25-34,2026-06-22,4,167.12,41.78,3,37,442,0.0,2,4,4
CUST101841,Siti Chong,2025-01-27,Malaysia,Budget,45-54,2026-07-17,3,252.05,84.02,3,12,548,0.0,1,4,4
CUST101842,Nabila Bin Abdullah,2026-03-31,Singapore,Budget,35-44,2026-05-26,2,197.56,98.78,2,64,120,0.0,3,4,4
CUST101843,Arif Goh,2024-12-29,Indonesia,Mainstream,35-44,2026-05-04,6,1181.67,196.94,5,86,577,0.0,4,3,2
CUST101844,Nabila Bin Abdullah,2025-05-27,Singapore,Mainstream,35-44,2026-04-20,7,316.29,45.18,5,100,428,1.0,4,2,4
CUST101845,Farhan Nair,2025-09-26,Thailand,Budget,35-44,2026-05-14,7,659.3,94.19,5,76,306,0.0,3,2,3
CUST101846,Nur Aisyah Rahman,2025-08-25,Indonesia,Budget,35-44,2026-03-26,7,2400.28,342.9,3,125,338,1.0,4,2,1
CUST101847,Jia Xin Nair,2025-07-23,Singapore,Budget,35-44,2026-06-22,4,1194.79,298.7,3,37,371,0.0,2,4,2
CUST101848,Priya Lee,2025-06-23,Indonesia,Budget,45-54,2026-07-02,6,501.91,83.65,3,27,401,0.0,2,3,3
CUST101849,Kumar Chua,2025-11-28,Malaysia,Budget,35-44,2026-06-05,4,230.71,57.68,3,54,243,0.0,3,4,4
CUST101850,Nur Aisyah Binte Ismail,2026-02-17,Malaysia,Mainstream,25-34,2026-07-24,9,1311.65,145.74,6,5,162,0.0,1,2,2
CUST101851,Siti Muthu,2026-03-28,Malaysia,Mainstream,25-34,2026-01-25,3,877.17,292.39,3,185,123,1.0,4,4,2
CUST101852,Chen Wei Kaur,2025-11-23,Malaysia,Budget,25-34,2026-06-15,6,1601.66,266.94,2,44,248,0.0,3,3,1
CUST101853,Nur Aisyah Chua,2026-01-20,Indonesia,Mainstream,25-34,2026-06-11,13,1613.43,124.11,6,48,190,0.0,3,1,1
CUST101854,Mei Ling Osman,2025-07-18,Thailand,Mainstream,25-34,2026-07-12,8,795.21,99.4,3,17,376,0.0,2,2,3
CUST101855,Jia Xin Goh,2024-10-02,Singapore,Budget,25-34,2026-07-16,5,295.98,59.2,4,13,665,0.0,1,3,4
CUST101856,Haziq Binte Ismail,2026-05-12,Malaysia,Budget,18-24,2026-07-16,2,53.84,26.92,1,13,78,0.0,1,4,4
CUST101857,Ravi Rahman,2025-12-16,Indonesia,Mainstream,45-54,2026-07-14,11,845.72,76.88,6,15,225,0.0,1,1,3
CUST101858,Priya Binte Ismail,2026-06-24,Indonesia,Budget,45-54,2025-10-20,3,149.58,49.86,3,282,35,1.0,4,4,4
CUST101859,Aina Binte Ismail,2024-08-17,Malaysia,Mainstream,25-34,2026-07-24,8,2130.48,266.31,4,5,711,0.0,1,2,1
CUST101860,Zhi Hao Chong,2025-03-05,Malaysia,Mainstream,55+,2026-07-14,9,890.91,98.99,5,15,511,0.0,1,2,2
CUST101861,Xin Yi Goh,2026-02-03,Indonesia,Premium,55+,2026-05-29,7,1124.16,160.59,7,61,176,0.0,3,2,2
CUST101862,Wei Ming Goh,2025-09-30,Singapore,Budget,45-54,2026-07-29,4,299.25,74.81,2,0,302,0.0,1,4,4
CUST101863,Arif Kaur,2025-02-17,Singapore,Budget,18-24,2026-06-28,6,441.75,73.62,4,31,527,0.0,2,3,4
CUST101864,Priya Nair,2024-08-29,Malaysia,Premium,25-34,2026-07-17,12,2983.36,248.61,4,12,699,0.0,1,1,1
CUST101865,Ravi Osman,2025-06-06,Singapore,Mainstream,25-34,2026-07-20,11,2053.71,186.7,7,9,418,0.0,1,1,1
CUST101866,Farhan Muthu,2026-01-13,Singapore,Budget,35-44,2026-07-12,4,651.77,162.94,3,17,197,0.0,2,4,3
CUST101867,Priya Binte Ismail,2025-03-08,Singapore,Mainstream,35-44,2026-04-09,6,1594.05,265.68,5,111,508,1.0,4,3,1
CUST101868,Jia Xin Kaur,2025-03-16,Indonesia,Budget,35-44,2026-07-26,3,710.97,236.99,3,3,500,0.0,1,4,3
CUST101869,Aina Osman,2025-04-15,Thailand,Mainstream,45-54,2026-06-27,8,1953.91,244.24,4,32,470,0.0,2,2,1
CUST101870,Siti Rahman,2026-06-26,Malaysia,Premium,55+,2026-06-12,16,1560.24,97.52,7,47,33,0.0,3,1,1
CUST101871,Chen Wei Lee,2025-03-01,Singapore,Mainstream,35-44,2026-06-05,8,826.73,103.34,6,54,515,0.0,3,2,3
CUST101872,Siti Goh,2026-07-15,Indonesia,Mainstream,45-54,2026-07-20,8,858.19,107.27,6,9,14,0.0,1,2,3
CUST101873,Farhan Goh,2024-10-06,Singapore,Premium,45-54,2026-05-01,12,1279.68,106.64,7,89,661,0.0,4,1,2
CUST101874,Chen Wei Muthu,2024-10-24,Thailand,Mainstream,25-34,2026-06-09,11,1395.05,126.82,5,50,643,0.0,3,1,2
CUST101875,Divya Chua,2025-06-13,Malaysia,Budget,45-54,2026-06-23,2,620.45,310.22,2,36,411,0.0,2,4,3
CUST101876,Nabila Rahman,2025-04-14,Singapore,Mainstream,18-24,2026-02-18,5,1106.53,221.31,3,161,471,1.0,4,3,2
CUST101877,Wei Ming Rahman,2026-06-10,Malaysia,Budget,25-34,2025-11-14,2,878.44,439.22,2,257,49,1.0,4,4,2
CUST101878,Zhi Hao Chong,2024-10-29,Singapore,Budget,55+,2026-07-01,3,939.21,313.07,3,28,638,0.0,2,4,2
CUST101879,Hui Ling Chong,2026-01-13,Indonesia,Mainstream,25-34,2026-05-29,4,926.76,231.69,3,61,197,0.0,3,4,2
CUST101880,Nur Aisyah Kaur,2026-01-19,Singapore,Budget,25-34,2026-07-27,3,144.0,48.0,3,2,191,0.0,1,4,4
