customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile,churn_probability,churn_risk_band
CUST101177,Priya Wong,2024-11-06,Indonesia,Mainstream,18-24,2026-01-25,5,1107.83,221.57,4,185,630,1.0,4,3,2,0.4895,Medium
CUST101178,Farhan Binte Ismail,2025-12-02,Singapore,Budget,25-34,2026-05-19,6,330.73,55.12,3,71,239,0.0,3,3,4,0.4932,Medium
CUST101179,Zhi Hao Binte Ismail,2025-07-20,Indonesia,Premium,35-44,2026-07-24,12,1747.01,145.58,7,5,374,0.0,1,1,1,0.0841,Low
CUST101180,Zhi Hao Chua,2025-03-24,Thailand,Premium,55+,2026-06-12,12,1796.83,149.74,5,47,492,0.0,3,1,1,0.0759,Low
CUST101181,Nabila Lim,2026-01-25,Malaysia,Mainstream,35-44,2026-07-29,10,1770.7,177.07,7,0,185,0.0,1,1,1,0.1474,Low
CUST101182,Xin Yi Lim,2025-02-01,Singapore,Mainstream,35-44,2026-06-10,9,2550.34,283.37,6,49,543,0.0,3,2,1,0.2051,Low
CUST101183,Priya Bin Abdullah,2025-03-11,Singapore,Budget,25-34,2026-07-29,6,483.44,80.57,4,0,505,0.0,1,3,3,0.3739,Medium
CUST101184,Nur Aisyah Bin Abdullah,2025-10-05,Singapore,Budget,55+,2026-07-28,8,895.78,111.97,4,1,297,0.0,1,2,2,0.2122,Low
CUST101185,Wei Ming Osman,2025-09-15,Singapore,Budget,18-24,2026-07-14,2,174.53,87.26,2,15,317,0.0,1,4,4,0.7492,High
CUST101186,Hui Ling Wong,2025-12-17,Malaysia,Mainstream,25-34,2026-06-13,8,1628.22,203.53,5,46,224,0.0,3,2,1,0.237,Low
CUST101187,Aina Goh,2024-12-20,Singapore,Mainstream,25-34,2026-07-08,8,608.3,76.04,5,21,586,0.0,2,2,3,0.1841,Low
CUST101188,Suresh Bin Abdullah,2024-08-08,Singapore,Premium,25-34,2026-07-23,22,1593.91,72.45,6,6,720,0.0,1,1,1,0.1223,Low
CUST101189,Nabila Nair,2024-07-30,Singapore,Budget,35-44,2026-06-01,4,1224.32,306.08,3,58,729,0.0,3,4,2,0.6828,High
CUST101190,Nur Aisyah Lee,2025-01-12,Thailand,Budget,35-44,2026-06-17,4,281.5,70.38,3,42,563,0.0,3,4,4,0.6431,Medium
CUST101191,Chen Wei Wong,2025-11-17,Singapore,Budget,25-34,2026-05-20,3,508.41,169.47,3,70,254,0.0,3,4,3,0.6344,Medium
CUST101192,Nur Aisyah Muthu,2025-01-05,Singapore,Premium,18-24,2026-07-13,11,1126.03,102.37,4,16,570,0.0,1,1,2,0.1651,Low
CUST101193,Nabila Goh,2026-02-01,Malaysia,Mainstream,18-24,2026-04-22,3,160.36,53.45,3,98,178,1.0,4,4,4,0.7417,High
CUST101194,Nabila Muthu,2024-10-13,Singapore,Mainstream,18-24,2026-01-21,2,168.41,84.2,2,189,654,1.0,4,4,4,0.7735,High
CUST101195,Mei Ling Bin Abdullah,2026-01-15,Thailand,Mainstream,45-54,2026-07-15,8,1777.8,222.22,5,14,195,0.0,1,2,1,0.1843,Low
CUST101196,Zhi Hao Binte Ismail,2025-10-08,Singapore,Mainstream,35-44,2026-07-01,6,1396.86,232.81,4,28,294,0.0,2,3,2,0.583,Medium
CUST101197,Mei Ling Nair,2026-05-22,Indonesia,Budget,18-24,2026-05-24,5,990.04,198.01,4,66,68,0.0,3,3,2,0.4189,Medium
CUST101198,Chen Wei Rahman,2026-05-31,Malaysia,Budget,18-24,2026-07-06,4,812.66,203.16,4,23,59,0.0,2,4,3,0.5039,Medium
CUST101199,Kumar Chua,2025-10-15,Indonesia,Budget,45-54,2026-06-17,4,1084.08,271.02,4,42,287,0.0,3,4,2,0.5726,Medium
CUST101200,Wei Ming Chong,2025-06-23,Indonesia,Budget,45-54,2026-05-01,9,1500.85,166.76,5,89,401,0.0,4,2,1,0.2552,Low
CUST101201,Ravi Chong,2026-07-17,Indonesia,Mainstream,55+,2026-05-28,5,1109.74,221.95,5,62,12,0.0,3,3,2,0.455,Medium
CUST101202,Jia Xin Osman,2024-11-19,Malaysia,Budget,25-34,2026-07-20,3,400.05,133.35,3,9,617,0.0,1,4,4,0.7237,High
CUST101203,Jia Xin Yusof,2026-05-07,Malaysia,Mainstream,35-44,2026-06-14,2,97.03,48.52,2,45,83,0.0,3,4,4,0.8052,High
CUST101204,Mei Ling Tan,2024-07-31,Indonesia,Mainstream,18-24,2026-06-26,5,361.91,72.38,4,33,728,0.0,2,3,4,0.3036,Low
CUST101205,Ahmad Tan,2026-01-12,Malaysia,Mainstream,45-54,2026-06-20,10,681.12,68.11,3,39,198,0.0,3,1,3,0.4236,Medium
CUST101206,Chen Wei Nair,2025-10-26,Malaysia,Premium,25-34,2026-05-14,13,1783.88,137.22,7,76,276,0.0,3,1,1,0.0617,Low
CUST101207,Jia Xin Kaur,2026-04-04,Singapore,Budget,35-44,2026-05-14,4,319.53,79.88,4,76,116,0.0,3,4,4,0.5864,Medium
CUST101208,Zhi Hao Binte Ismail,2024-12-05,Singapore,Mainstream,18-24,2026-07-15,11,2017.31,183.39,6,14,601,0.0,1,1,1,0.0895,Low
CUST101209,Kumar Lee,2025-02-10,Malaysia,Budget,45-54,2026-05-31,6,628.8,104.8,4,59,534,0.0,3,3,3,0.4238,Medium
CUST101210,Kumar Chua,2026-06-02,Singapore,Mainstream,25-34,2026-07-13,15,2593.82,172.92,6,16,57,0.0,1,1,1,0.0693,Low
CUST101211,Arif Osman,2026-05-13,Malaysia,Mainstream,45-54,2026-07-27,9,1023.67,113.74,6,2,77,0.0,1,2,2,0.2319,Low
CUST101212,Priya Chong,2025-05-11,Singapore,Budget,25-34,2026-07-06,5,485.77,97.15,3,23,444,0.0,2,3,3,0.5337,Medium
CUST101213,Nur Aisyah Wong,2024-11-04,Malaysia,Budget,45-54,2026-05-02,5,1278.75,255.75,4,88,632,0.0,4,3,2,0.4762,Medium
CUST101214,Xin Yi Rahman,2026-05-10,Indonesia,Mainstream,18-24,2026-05-19,10,1520.66,152.07,6,71,80,0.0,3,1,1,0.1596,Low
CUST101215,Arif Kaur,2026-02-18,Malaysia,Mainstream,35-44,2026-07-10,2,510.76,255.38,1,19,161,0.0,2,4,3,0.7136,High
CUST101216,Nur Aisyah Rahman,2025-06-26,Indonesia,Mainstream,45-54,2026-07-29,12,1146.7,95.56,7,0,398,0.0,1,1,2,0.0821,Low
CUST101217,Mei Ling Chong,2026-05-11,Singapore,Budget,25-34,2026-03-05,5,329.87,65.97,4,146,79,1.0,4,3,4,0.5262,Medium
CUST101218,Zhi Hao Yusof,2025-12-19,Singapore,Mainstream,25-34,2026-06-10,8,1777.13,222.14,4,49,222,0.0,3,2,1,0.2543,Low
CUST101219,Haziq Tan,2026-07-22,Indonesia,Mainstream,25-34,2026-07-18,7,529.97,75.71,5,11,7,0.0,1,2,3,0.2939,Low
CUST101220,Jia Xin Tan,2025-07-30,Indonesia,Budget,25-34,2026-06-15,2,108.92,54.46,2,44,364,0.0,3,4,4,0.8135,High
CUST101221,Wei Ming Binte Ismail,2025-02-22,Indonesia,Mainstream,35-44,2026-06-28,8,939.08,117.38,4,31,522,0.0,2,2,2,0.1942,Low
CUST101222,Divya Muthu,2025-10-02,Indonesia,Mainstream,18-24,2025-10-23,3,342.04,114.01,2,279,300,1.0,4,4,4,0.7918,High
CUST101223,Xin Yi Nair,2026-01-23,Indonesia,Mainstream,18-24,2026-05-06,8,1093.09,136.64,5,84,187,0.0,4,2,2,0.1838,Low
CUST101224,Xin Yi Bin Abdullah,2025-09-23,Indonesia,Budget,25-34,2025-10-16,1,179.75,179.75,1,286,309,1.0,4,4,4,0.8824,High
CUST101225,Haziq Muthu,2025-07-23,Indonesia,Budget,25-34,2026-05-29,4,375.77,93.94,3,61,371,0.0,3,4,4,0.5999,Medium
CUST101226,Hui Ling Kaur,2026-03-31,Indonesia,Premium,25-34,2026-07-28,7,1134.34,162.05,5,1,120,0.0,1,2,2,0.2496,Low
CUST101227,Haziq Kaur,2026-05-09,Singapore,Premium,35-44,2026-05-09,4,498.62,124.66,4,81,81,0.0,3,4,3,0.4625,Medium
CUST101228,Haziq Goh,2026-03-19,Singapore,Budget,18-24,2026-06-22,5,725.9,145.18,4,37,132,0.0,2,3,3,0.4867,Medium
CUST101229,Mei Ling Tan,2024-08-09,Malaysia,Premium,55+,2026-07-22,15,3156.53,210.44,6,7,719,0.0,1,1,1,0.0765,Low
CUST101230,Priya Binte Ismail,2025-02-17,Malaysia,Budget,45-54,2026-06-07,6,339.32,56.55,4,52,527,0.0,3,3,4,0.489,Medium
CUST101231,Mei Ling Chong,2026-04-29,Indonesia,Premium,25-34,2026-06-20,10,815.16,81.52,6,39,91,0.0,3,1,3,0.1892,Low
CUST101232,Mei Ling Bin Abdullah,2025-12-22,Singapore,Budget,45-54,2026-03-26,4,161.23,40.31,3,125,219,1.0,4,4,4,0.6707,High
CUST101233,Priya Yusof,2025-10-02,Singapore,Budget,35-44,2026-07-26,4,292.02,73.0,3,3,300,0.0,1,4,4,0.6498,Medium
CUST101234,Wei Ming Binte Ismail,2026-03-19,Indonesia,Premium,35-44,2026-05-05,12,1864.91,155.41,7,85,132,0.0,4,1,1,0.0967,Low
CUST101235,Suresh Lim,2024-11-15,Singapore,Budget,25-34,2026-07-18,7,1128.24,161.18,5,11,621,0.0,1,2,2,0.3152,Low
CUST101236,Farhan Binte Ismail,2024-09-11,Indonesia,Mainstream,35-44,2026-06-05,4,250.93,62.73,3,54,686,0.0,3,4,4,0.5511,Medium
CUST101237,Arif Lee,2026-02-01,Singapore,Mainstream,18-24,2026-04-12,6,259.67,43.28,3,108,178,1.0,4,3,4,0.6252,Medium
CUST101238,Ahmad Bin Abdullah,2026-07-17,Malaysia,Budget,35-44,2026-06-25,7,1362.29,194.61,4,34,12,0.0,2,2,2,0.3913,Medium
CUST101239,Hui Ling Bin Abdullah,2026-01-16,Malaysia,Premium,18-24,2026-06-13,20,3161.12,158.06,6,46,194,0.0,3,1,1,0.0208,Low
CUST101240,Aina Osman,2025-05-30,Singapore,Mainstream,25-34,2026-07-14,10,1409.79,140.98,7,15,425,0.0,1,1,2,0.228,Low
CUST101241,Nur Aisyah Rahman,2024-12-16,Singapore,Premium,35-44,2026-07-12,8,1615.7,201.96,3,17,590,0.0,2,2,1,0.3535,Medium
CUST101242,Priya Wong,2025-11-24,Singapore,Premium,25-34,2026-06-21,12,2404.09,200.34,6,38,247,0.0,2,1,1,0.0965,Low
CUST101243,Siti Tan,2026-01-11,Singapore,Budget,25-34,2026-05-01,7,588.36,84.05,6,89,199,0.0,4,2,3,0.2885,Low
CUST101244,Ahmad Wong,2026-01-29,Singapore,Budget,45-54,2026-07-15,5,247.9,49.58,3,14,181,0.0,1,3,4,0.5679,Medium
CUST101245,Priya Binte Ismail,2026-07-27,Indonesia,Budget,25-34,2026-06-25,7,334.13,47.73,3,34,2,0.0,2,2,4,0.4627,Medium
CUST101246,Chen Wei Nair,2026-07-19,Singapore,Mainstream,18-24,2026-06-19,9,1131.48,125.72,6,40,10,0.0,3,2,2,0.206,Low
CUST101247,Farhan Binte Ismail,2025-09-20,Malaysia,Budget,25-34,2026-06-04,3,916.24,305.41,2,55,312,0.0,3,4,2,0.6915,High
CUST101248,Haziq Muthu,2025-05-05,Singapore,Budget,55+,2026-07-10,4,463.11,115.78,3,19,450,0.0,2,4,3,0.6635,High
CUST101249,Wei Ming Muthu,2026-07-20,Thailand,Mainstream,35-44,2026-07-25,9,2277.65,253.07,5,4,9,0.0,1,2,1,0.1839,Low
CUST101250,Aina Lim,2026-03-05,Indonesia,Budget,35-44,2026-05-31,7,1188.38,169.77,6,59,146,0.0,3,2,2,0.3705,Medium
CUST101251,Xin Yi Lim,2024-10-03,Thailand,Mainstream,45-54,2026-01-28,6,814.85,135.81,4,182,664,1.0,4,3,3,0.4195,Medium
CUST101252,Hui Ling Lim,2024-08-06,Thailand,Mainstream,35-44,2026-05-23,5,492.94,98.59,4,67,722,0.0,3,3,3,0.3502,Medium
CUST101253,Mei Ling Nair,2025-04-17,Singapore,Budget,45-54,2026-06-23,5,343.42,68.68,3,36,468,0.0,2,3,4,0.5871,Medium
CUST101254,Farhan Lim,2025-07-14,Indonesia,Budget,35-44,,0,0.0,0.0,0,9999,380,,4,4,4,0.91,High
CUST101255,Nur Aisyah Osman,2025-05-30,Singapore,Budget,45-54,2026-04-29,4,1373.48,343.37,3,91,425,1.0,4,4,2,0.7342,High
CUST101256,Nabila Chua,2025-11-01,Thailand,Mainstream,35-44,2026-07-12,9,969.09,107.68,6,17,270,0.0,2,2,2,0.1841,Low
CUST101257,Arif Osman,2026-03-04,Malaysia,Budget,25-34,2025-11-24,3,185.84,61.95,3,247,147,1.0,4,4,4,0.6514,Medium
CUST101258,Aina Kaur,2025-10-28,Malaysia,Mainstream,18-24,2026-07-23,14,1971.52,140.82,6,6,274,0.0,1,1,1,0.0382,Low
CUST101259,Arif Goh,2025-03-06,Thailand,Mainstream,18-24,2026-06-16,6,659.57,109.93,3,43,510,0.0,3,3,3,0.4454,Medium
CUST101260,Farhan Tan,2025-04-02,Indonesia,Budget,35-44,2026-07-27,3,696.25,232.08,3,2,483,0.0,1,4,3,0.6784,High
CUST101261,Siti Lee,2025-03-22,Thailand,Premium,55+,2026-07-20,11,1180.06,107.28,5,9,494,0.0,1,1,2,0.0973,Low
CUST101262,Hui Ling Rahman,2025-05-11,Singapore,Premium,45-54,2026-07-26,14,1211.43,86.53,6,3,444,0.0,1,1,2,0.0551,Low
CUST101263,Mei Ling Goh,2026-06-15,Singapore,Budget,45-54,2025-10-10,2,113.76,56.88,2,292,44,1.0,4,4,4,0.8029,High
CUST101264,Hui Ling Chong,2025-04-28,Singapore,Premium,35-44,2026-07-01,11,861.64,78.33,5,28,457,0.0,2,1,2,0.1565,Low
CUST101265,Chen Wei Osman,2024-10-24,Malaysia,Budget,45-54,2026-04-03,4,207.98,52.0,2,117,643,1.0,4,4,4,0.7269,High
CUST101266,Chen Wei Bin Abdullah,2025-04-12,Malaysia,Mainstream,35-44,2026-06-12,7,723.93,103.42,4,47,473,0.0,3,2,3,0.2557,Low
CUST101267,Haziq Goh,2025-06-02,Singapore,Budget,25-34,2026-06-26,6,317.2,52.87,5,33,422,0.0,2,3,4,0.343,Medium
CUST101268,Priya Kaur,2026-02-16,Indonesia,Mainstream,35-44,2026-06-23,10,701.55,70.16,5,36,163,0.0,2,1,3,0.2249,Low
CUST101269,Ahmad Kaur,2024-12-28,Singapore,Mainstream,25-34,2026-05-09,4,758.16,189.54,4,81,578,0.0,3,4,3,0.5861,Medium
CUST101270,Kumar Goh,2025-09-03,Indonesia,Premium,25-34,2026-06-12,5,379.75,75.95,4,47,329,0.0,3,3,4,0.3493,Medium
CUST101271,Nabila Wong,2026-01-19,Thailand,Premium,25-34,2026-07-24,16,2656.13,166.01,6,5,191,0.0,1,1,1,0.0183,Low
CUST101272,Haziq Wong,2025-08-06,Malaysia,Budget,25-34,2026-05-04,8,491.16,61.4,5,86,357,0.0,4,2,3,0.2741,Low
CUST101273,Xin Yi Chong,2026-05-01,Malaysia,Mainstream,25-34,2026-06-19,3,593.52,197.84,2,40,89,0.0,3,4,3,0.6445,Medium
CUST101274,Mei Ling Lim,2024-09-21,Singapore,Budget,25-34,2026-07-16,9,966.28,107.36,5,13,676,0.0,1,2,2,0.1538,Low
CUST101275,Aina Rahman,2025-03-04,Singapore,Budget,55+,2026-07-27,8,1508.37,188.55,5,2,512,0.0,1,2,1,0.2342,Low
CUST101276,Siti Bin Abdullah,2025-12-03,Indonesia,Budget,25-34,2026-06-21,5,352.37,70.47,4,38,238,0.0,2,3,4,0.3607,Medium
CUST101277,Nabila Lim,2024-12-27,Malaysia,Premium,45-54,2026-07-20,21,3471.29,165.3,7,9,579,0.0,1,1,1,0.0437,Low
CUST101278,Xin Yi Osman,2026-06-20,Singapore,Mainstream,18-24,2026-04-27,8,618.29,77.29,5,93,39,1.0,4,2,3,0.2733,Low
CUST101279,Wei Ming Chong,2025-10-21,Thailand,Budget,55+,2026-07-11,6,1759.44,293.24,4,18,281,0.0,2,3,1,0.4886,Medium
CUST101280,Divya Wong,2025-04-10,Indonesia,Premium,45-54,2026-07-09,13,962.26,74.02,7,20,475,0.0,2,1,2,0.1073,Low
CUST101281,Aina Lee,2026-07-12,Indonesia,Mainstream,45-54,2026-06-22,10,669.9,66.99,4,37,17,0.0,2,1,3,0.2518,Low
CUST101282,Farhan Lee,2025-02-27,Malaysia,Budget,35-44,2026-06-25,4,909.76,227.44,4,34,517,0.0,2,4,2,0.5961,Medium
CUST101283,Haziq Nair,2024-12-09,Thailand,Mainstream,35-44,2026-04-22,3,1421.28,473.76,2,98,597,1.0,4,4,1,0.7727,High
CUST101284,Jia Xin Muthu,2025-05-22,Singapore,Mainstream,25-34,2026-07-09,7,807.9,115.41,3,20,433,0.0,2,2,3,0.4508,Medium
CUST101285,Haziq Muthu,2026-03-01,Singapore,Mainstream,25-34,2026-07-04,7,1323.22,189.03,4,25,150,0.0,2,2,2,0.3847,Medium
CUST101286,Ravi Wong,2025-01-29,Thailand,Mainstream,45-54,2026-05-16,8,311.56,38.94,4,74,546,0.0,3,2,4,0.3645,Medium
CUST101287,Xin Yi Rahman,2025-11-24,Thailand,Mainstream,18-24,2026-06-25,4,352.95,88.24,3,34,247,0.0,2,4,4,0.6374,Medium
CUST101288,Kumar Lee,2025-02-07,Malaysia,Budget,18-24,2026-05-31,3,263.32,87.77,3,59,537,0.0,3,4,4,0.6446,Medium
CUST101289,Nabila Chong,2025-04-27,Singapore,Mainstream,45-54,2026-06-02,8,1814.14,226.77,5,57,458,0.0,3,2,1,0.2068,Low
CUST101290,Jia Xin Lee,2026-05-22,Singapore,Budget,18-24,2026-07-28,3,642.4,214.13,2,1,68,0.0,1,4,3,0.6425,Medium
CUST101291,Kumar Nair,2026-05-18,Indonesia,Budget,35-44,2026-05-27,3,681.02,227.01,3,63,72,0.0,3,4,3,0.5832,Medium
CUST101292,Jia Xin Chong,2026-07-18,Indonesia,Budget,25-34,2026-06-30,5,998.8,199.76,4,29,11,0.0,2,3,2,0.3854,Medium
CUST101293,Jia Xin Rahman,2026-06-07,Singapore,Mainstream,25-34,2026-07-05,6,1238.57,206.43,4,24,52,0.0,2,3,2,0.5101,Medium
CUST101294,Nabila Wong,2025-12-23,Singapore,Budget,25-34,2026-06-04,6,377.84,62.97,4,55,218,0.0,3,3,4,0.4239,Medium
CUST101295,Hui Ling Wong,2026-07-11,Indonesia,Budget,35-44,2025-12-01,2,105.69,52.84,2,240,18,1.0,4,4,4,0.8148,High
CUST101296,Ahmad Lim,2024-09-12,Indonesia,Budget,45-54,2026-07-07,7,1434.9,204.99,5,22,685,0.0,2,2,1,0.3233,Low
CUST101297,Priya Bin Abdullah,2024-09-28,Malaysia,Premium,45-54,2026-07-12,10,939.36,93.94,6,17,669,0.0,2,1,2,0.0867,Low
CUST101298,Ahmad Yusof,2026-03-25,Malaysia,Budget,25-34,2026-06-03,1,649.92,649.92,1,56,126,0.0,3,4,3,0.7959,High
CUST101299,Nabila Wong,2025-12-14,Thailand,Budget,25-34,2026-07-15,5,1095.29,219.06,4,14,227,0.0,1,3,2,0.4909,Medium
CUST101300,Suresh Binte Ismail,2025-02-03,Singapore,Budget,45-54,2026-07-29,7,1440.57,205.8,4,0,541,0.0,1,2,1,0.3508,Medium
CUST101301,Xin Yi Chong,2025-04-03,Malaysia,Mainstream,18-24,2026-05-21,7,675.68,96.53,5,69,482,0.0,3,2,3,0.2168,Low
CUST101302,Xin Yi Chua,2025-05-31,Malaysia,Budget,18-24,2026-07-08,5,933.74,186.75,3,21,424,0.0,2,3,2,0.5339,Medium
CUST101303,Ahmad Binte Ismail,2024-08-06,Malaysia,Budget,35-44,2026-07-25,7,1231.35,175.91,4,4,722,0.0,1,2,2,0.2944,Low
CUST101304,Ahmad Osman,2025-04-26,Thailand,Premium,45-54,2026-05-20,7,1723.96,246.28,5,70,459,0.0,3,2,1,0.2664,Low
CUST101305,Nabila Muthu,2025-03-28,Malaysia,Mainstream,25-34,2026-07-28,5,659.17,131.83,4,1,488,0.0,1,3,3,0.4179,Medium
CUST101306,Nur Aisyah Chong,2025-07-28,Malaysia,Mainstream,18-24,2026-07-10,9,1317.85,146.43,6,19,366,0.0,2,2,2,0.1489,Low
CUST101307,Arif Yusof,2025-07-11,Singapore,Mainstream,55+,2026-07-26,11,800.95,72.81,5,3,383,0.0,1,1,3,0.1943,Low
CUST101308,Nabila Tan,2025-12-29,Indonesia,Premium,55+,2026-06-01,12,1243.83,103.65,5,58,212,0.0,3,1,2,0.0977,Low
CUST101309,Aina Goh,2025-07-14,Singapore,Premium,35-44,2026-07-17,20,2627.86,131.39,7,12,380,0.0,1,1,1,0.0354,Low
CUST101310,Haziq Wong,2024-09-27,Singapore,Mainstream,35-44,2026-05-01,7,471.48,67.35,4,89,670,0.0,4,2,3,0.2351,Low
CUST101311,Arif Muthu,2025-10-27,Malaysia,Mainstream,55+,2026-07-28,6,974.41,162.4,4,1,275,0.0,1,3,2,0.4211,Medium
CUST101312,Chen Wei Chong,2026-04-23,Malaysia,Premium,35-44,2026-07-28,14,2100.9,150.06,6,1,97,0.0,1,1,1,0.0287,Low
CUST101313,Nabila Tan,2025-05-18,Thailand,Premium,45-54,2026-07-10,14,2834.48,202.46,6,19,437,0.0,2,1,1,0.0287,Low
CUST101314,Zhi Hao Tan,2025-01-02,Indonesia,Budget,25-34,2026-05-29,4,635.16,158.79,3,61,573,0.0,3,4,3,0.6286,Medium
CUST101315,Chen Wei Yusof,2024-08-29,Indonesia,Premium,25-34,2026-06-18,11,799.16,72.65,5,41,699,0.0,3,1,3,0.1169,Low
CUST101316,Chen Wei Chong,2025-06-29,Singapore,Mainstream,45-54,2026-06-30,7,1246.58,178.08,4,29,395,0.0,2,2,2,0.2997,Low
CUST101317,Hui Ling Tan,2024-12-31,Malaysia,Mainstream,35-44,2026-07-22,9,1410.67,156.74,5,7,575,0.0,1,2,1,0.1701,Low
CUST101318,Priya Chua,2026-01-28,Thailand,Budget,25-34,2026-07-26,6,540.9,90.15,5,3,182,0.0,1,3,3,0.3882,Medium
CUST101319,Nur Aisyah Osman,2025-09-23,Malaysia,Budget,35-44,2025-12-18,5,993.48,198.7,4,223,309,1.0,4,3,2,0.485,Medium
CUST101320,Siti Kaur,2025-09-27,Indonesia,Mainstream,45-54,2026-06-04,7,1325.67,189.38,5,55,305,0.0,3,2,2,0.2831,Low
CUST101321,Siti Lee,2025-11-29,Malaysia,Mainstream,25-34,2026-07-24,10,1400.89,140.09,6,5,242,0.0,1,1,2,0.1851,Low
CUST101322,Mei Ling Tan,2025-02-22,Singapore,Budget,45-54,2026-07-22,5,329.28,65.86,3,7,522,0.0,1,3,4,0.5891,Medium
CUST101323,Divya Chua,2024-10-23,Malaysia,Mainstream,18-24,2026-04-21,7,903.06,129.01,3,99,644,1.0,4,2,2,0.4659,Medium
CUST101324,Chen Wei Rahman,2025-12-03,Singapore,Budget,35-44,2026-05-10,6,544.3,90.72,5,80,238,0.0,3,3,3,0.3514,Medium
CUST101325,Suresh Muthu,2026-04-21,Singapore,Mainstream,55+,2026-07-04,8,2007.88,250.98,4,25,99,0.0,2,2,1,0.2371,Low
CUST101326,Nabila Wong,2024-12-04,Singapore,Mainstream,45-54,2026-06-09,8,1106.82,138.35,6,50,602,0.0,3,2,2,0.1458,Low
CUST101327,Suresh Chong,2024-11-16,Singapore,Mainstream,45-54,2026-02-10,6,1609.16,268.19,3,169,620,1.0,4,3,1,0.5955,Medium
CUST101328,Hui Ling Rahman,2024-09-15,Malaysia,Budget,35-44,2026-04-14,4,1029.75,257.44,3,106,682,1.0,4,4,2,0.6579,Medium
CUST101329,Aina Bin Abdullah,2026-01-24,Thailand,Budget,25-34,2025-12-25,2,265.83,132.92,2,216,186,1.0,4,4,4,0.8425,High
CUST101330,Farhan Chua,2025-02-20,Malaysia,Budget,35-44,2026-04-24,3,392.56,130.85,3,96,524,1.0,4,4,4,0.73,High
CUST101331,Arif Kaur,2025-02-22,Indonesia,Mainstream,25-34,2026-06-28,9,1351.4,150.16,7,31,522,0.0,2,2,2,0.2131,Low
CUST101332,Siti Chong,2024-12-30,Malaysia,Premium,35-44,2026-07-27,14,2630.74,187.91,4,2,576,0.0,1,1,1,0.0881,Low
CUST101333,Siti Goh,2024-12-18,Singapore,Mainstream,35-44,2026-06-26,8,1129.38,141.17,5,33,588,0.0,2,2,2,0.2117,Low
CUST101334,Hui Ling Goh,2024-09-02,Singapore,Mainstream,35-44,2026-07-19,10,1439.56,143.96,6,10,695,0.0,1,1,1,0.1649,Low
CUST101335,Xin Yi Osman,2025-08-15,Thailand,Budget,25-34,2026-05-24,5,585.26,117.05,5,66,348,0.0,3,3,3,0.395,Medium
CUST101336,Suresh Bin Abdullah,2026-06-04,Malaysia,Budget,25-34,2026-04-24,3,227.02,75.67,3,96,55,1.0,4,4,4,0.6058,Medium
CUST101337,Chen Wei Chong,2026-03-11,Thailand,Premium,25-34,2026-05-30,10,883.42,88.34,5,60,140,0.0,3,1,2,0.1476,Low
CUST101338,Nabila Muthu,2024-10-20,Singapore,Mainstream,25-34,2026-06-13,5,1377.36,275.47,3,46,647,0.0,3,3,2,0.6023,Medium
CUST101339,Divya Wong,2024-11-20,Indonesia,Budget,25-34,2026-06-14,7,688.56,98.37,4,45,616,0.0,3,2,3,0.2178,Low
CUST101340,Arif Lim,2026-07-21,Indonesia,Mainstream,18-24,2026-06-10,10,1102.73,110.27,5,49,8,0.0,3,1,2,0.1738,Low
CUST101341,Jia Xin Osman,2025-11-03,Thailand,Mainstream,45-54,2026-07-18,9,1116.47,124.05,4,11,268,0.0,1,2,2,0.1654,Low
CUST101342,Ahmad Kaur,2026-02-01,Singapore,Budget,18-24,2026-07-04,3,407.66,135.89,3,25,178,0.0,2,4,4,0.6761,High
CUST101343,Siti Chong,2025-12-07,Thailand,Budget,45-54,2026-07-29,5,891.67,178.33,5,0,234,0.0,1,3,2,0.4383,Medium
CUST101344,Zhi Hao Goh,2025-04-19,Malaysia,Mainstream,25-34,2026-07-03,4,863.0,215.75,3,26,466,0.0,2,4,2,0.6197,Medium
CUST101345,Ravi Nair,2025-07-22,Indonesia,Budget,45-54,2026-03-19,1,145.46,145.46,1,132,372,1.0,4,4,4,0.8767,High
CUST101346,Chen Wei Lee,2025-08-12,Malaysia,Budget,35-44,2026-07-10,4,368.87,92.22,3,19,351,0.0,2,4,4,0.6033,Medium
CUST101347,Chen Wei Wong,2025-09-15,Malaysia,Mainstream,55+,2026-06-20,7,1960.86,280.12,4,39,317,0.0,3,2,1,0.3373,Medium
CUST101348,Arif Lee,2025-04-17,Malaysia,Premium,45-54,2026-07-27,18,1695.07,94.17,6,2,468,0.0,1,1,1,0.0473,Low
CUST101349,Arif Lim,2025-03-18,Indonesia,Budget,35-44,2026-07-17,9,1595.9,177.32,7,12,498,0.0,1,2,1,0.2574,Low
CUST101350,Suresh Chua,2026-06-28,Singapore,Budget,25-34,2026-07-22,5,748.18,149.64,4,7,31,0.0,1,3,3,0.4507,Medium
CUST101351,Siti Osman,2026-04-20,Malaysia,Mainstream,35-44,2026-05-13,5,669.72,133.94,3,77,100,0.0,3,3,3,0.4485,Medium
CUST101352,Hui Ling Rahman,2025-11-22,Malaysia,Budget,25-34,2026-07-28,6,421.46,70.24,3,1,249,0.0,1,3,4,0.5021,Medium
